24.849,16.514,23.718,23.203,8.6624,14.011,9.7987,6.5623,14.088,14.607,9.0027,13.541,21.731,6.0109,14.426,15.354,8.0172,16.021,14.697,12.351,11.271,9.0387,17.185,21.797,14.42,13.435,14.725,13.41,7.4455,12.267,14.176,14.032,16.168,16.646,16.487,11.713,15.368,10.023,10.771,14.14,8.9083,18.653,10.279,13.977,10.901,7.95,17.126,13.073,17.555,16.907,8.2731,12.884,16.019,10.732,14.167,14.624,9.4049,11.666,14.287,10.493,9.2308,11.037,11.193,12.089,10.087,10.416,9.2215,12.272,8.4184,19.481,14.225,18.543,9.3805,13.553,6.91,11.077,13.227,10.164,4.6981,11.743,10.376,10.419,13.136,18.468,7.468,12.363,11.281,16.131,8.8329,9.1214,14.228,11.317,5.9349,14.158,9.0918,6.7461,9.3287,8.5181,11.87,12.109,11.621,16.431,16.046,14.569,10.056,14.35,16.259,21.306,7.8728,7.7349,13.782,7.4451,13.609,9.753,22.831,11.206,17.065,8.6854,8.4852,10.839,13.743,11.512,16.365,10.195,9.4794,11.455,18.13,21.634
16.375,8.8505,21.031,12.148,10.59,8.9937,10.918,9.9163,12.884,9.3814,14.896,14.372,6.8569,12.414,18.713,11.875,5.3929,9.12,8.2351,13.099,12.158,12.234,12.627,12.664,7.63,7.8605,14.777,14.791,18.624,11.457,8.9161,9.5508,22.567,14.921,8.3808,15.413,8.3416,10.917,8.5931,14.46,18.145,22.076,19.573,16.976,17.178,11.976,8.0321,13.099,16.823,7.5073,10.749,19.272,14.209,9.185,7.3043,7.7397,10.453,8.6383,9.6874,19.031,7.9071,8.4728,19.253,10.805,18.413,9.9073,13.572,13.226,6.8125,9.2848,8.7048,8.8917,10.115,20.17,8.8812,5.5363,11.897,9.0053,7.0109,7.9213,6.7969,20.872,11.14,23.542,6.4317,14.993,9.6466,17.287,7.1009,17.097,9.6052,12.917,5.3759,5.5177,8.5741,7.6301,11.456,14.756,6.189,9.6447,8.1702,17.228,26.013,13.529,10.341,12.484,22.462,21.406,6.6821,6.7885,10.991,8.7488,12.926,7.4208,14.98,6.0979,6.2244,6.6729,6.7685,13.202,14.672,4.3508,9.2498,18.699,16.164,13.054,8.6837,13.131
11.888,10.166,13.675,7.01,10.602,7.946,9.2036,10.162,12.206,15.721,11.636,8.9517,12.657,6.8636,9.762,14.411,11.262,6.9111,8.3843,9.3003,13.469,12.21,12.43,7.0196,7.5646,7.7885,8.5972,12.121,10.505,5.4805,8.5183,9.7895,9.0446,4.3175,7.6488,8.1809,9.849,14.701,12.742,12.614,15.001,8.2101,12.118,9.0245,13.982,11.906,12.508,11.128,12.888,6.9573,7.6656,6.7225,13.195,15.065,7.2989,8.1346,8.6105,7.549,14.896,10.55,14.971,8.2327,13.855,8.0251,11.755,10.601,9.9057,12.572,11.508,8.1132,7.9386,10.024,6.2106,14.647,12.229,10.028,15.829,13.375,7.1188,8.7769,16.065,9.7731,14.879,8.3143,11.093,12.826,7.0512,12.541,8.8845,6.2897,9.9962,12.85,15.969,5.7826,7.5544,11.934,17.999,12.007,9.9382,6.6083,7.5955,12.615,8.2022,9.6677,12.974,8.5294,11.951,12.933,11.329,12.123,6.5904,7.6357,9.1017,5.3931,8.7737,5.3059,12.874,10.798,7.4865,10.909,14.628,6.9053,11.342,8.7369,13.192,7.676,12.195,13.249
12.511,13.316,16.115,19.709,20.951,20.761,12.413,22.829,12.132,16.212,12.536,6.6313,21.573,32.021,18.396,11.591,10.911,23.306,20.901,22.023,10.227,13.526,15.026,13.641,13.71,16.125,12.997,13.207,11.216,23.004,30.899,20.39,13.695,26.015,16.098,11.06,9.932,10.615,16.341,10.412,10.06,27.502,30.219,7.9162,10.217,22.347,12.433,11.277,11.825,13.941,27.297,13.641,25.71,20.776,23.687,17.994,12.217,20.361,9.7007,9.4434,13.246,12.566,28.668,23.25,12.196,15.874,10.594,23.532,23.91,14.64,28.984,22.271,13.176,13.789,13.042,8.8186,26.317,21.768,11.852,25.41,13.073,8.4364,16.609,11.986,17.547,19.819,26.619,9.4117,25.831,25.523,11.244,12.702,21.234,23.066,19.102,9.9012,10.413,15.645,11.203,9.2171,10.473,26.156,12.935,14.209,10.483,13.588,22.66,15.629,16.704,14.6,11.368,13.791,12.782,15.151,19.897,14.689,9.2584,14.37,16.39,12.833,10.67,17.369,27.7,21.528,11.79,6.6926,13.842,24.963
11.108,17.977,14.386,21.56,14.775,19.452,12.46,5.2828,15.696,7.7593,21.775,6.4545,7.3096,7.7331,16.438,8.0472,11.206,9.4948,13.342,9.4459,15.513,13.922,14.275,11.8,11.649,11.922,8.9729,17.352,21.42,16.896,14.267,6.5508,9.7527,6.8493,18.89,15.493,6.3923,7.3253,5.8226,9.9681,9.6448,22.028,13.349,16.807,19.907,17.506,18.808,12.472,18.028,8.9659,10.377,5.998,14.795,13.624,13.276,10.416,14.043,18.147,11.628,13.856,8.2765,9.3975,21.798,28.358,7.8551,24.978,9.7176,8.398,10.743,15.552,20.732,14.169,10.768,9.4513,11.204,12.634,8.9203,24.084,17.805,17.601,8.0549,10.54,18.117,9.9131,8.9172,14.626,6.8179,10.729,6.9626,8.9151,9.9515,11.128,14.155,5.4066,5.5626,9.2663,19.704,8.2934,10.619,9.6829,14.103,12.571,7.3607,18.56,19.944,14.934,8.709,8.8256,7.9574,9.6812,15.436,21.76,5.9424,9.9042,15.715,15.524,7.0091,8.7096,21.007,7.6597,15.338,7.5037,15.734,11.005,12.91,11.465,12.605,6.155
16.001,11.658,20.517,17.606,9.5789,20.119,11.003,11.961,12.659,18.751,14.618,6.5322,18.138,14.236,13.44,13.888,7.2669,11.19,8.2935,11.979,18.679,9.1177,14.767,19.64,10.15,7.9068,20.441,9.3627,15.35,9.8963,18.517,13.645,14.755,16.53,9.9017,14.221,11.787,8.8004,10.317,11.259,9.4461,18.399,8.0526,8.5318,19.154,6.9901,13.322,14.082,23.608,11.311,13.333,13.257,21.179,14.952,12.017,11.401,10.679,15.129,19.77,15.484,7.4371,12.455,8.5802,17.393,11.361,12.207,9.2389,12.342,12.104,16.791,14.597,10.415,14.259,11.098,19.697,14.447,9.3935,11.664,5.6262,7.6398,16.862,9.6129,17.423,9.4926,12.231,21.683,11.185,10.209,9.8825,8.8321,16.928,7.05,12.101,13.063,5.1182,16.99,7.4291,12.177,12.85,16.37,20.789,10.812,9.7665,14.885,11.231,15.408,19.212,12.904,22.754,9.6382,10.062,9.6652,15.549,19.466,14.969,13.675,10.341,11.521,6.3974,11.489,17.701,9.8368,8.6341,7.9366,15.483,14.275,21.019,16.216
12.15,10.448,10.569,15.184,20.195,19.957,9.341,11.893,13.654,9.0477,15.135,8.1446,19.408,28.669,11.031,11.684,6.7947,8.6072,17.9,23.055,9.5855,10.271,12.451,10.941,13.196,15.973,10.788,21.636,9.2978,25.982,23.943,16.202,15.1,20.921,14.675,7.3043,4.9863,7.4537,8.0616,9.0007,9.0542,27.153,24.342,6.1079,11.063,14.869,6.7675,9.0013,11.144,9.9822,15.943,15.968,33.514,17.219,10.743,17.067,15.395,14.836,6.273,6.0209,10.136,13.25,21.591,18.731,16.731,22.441,11.166,17.134,16.833,7.7554,19.066,18.231,7.0923,17.109,11.247,7.0813,22.751,9.5805,10.808,24.916,11.629,11.626,12.366,11.949,12.168,13.163,20.349,6.8519,18.01,20.473,6.3866,12.317,20.495,20.384,12.333,11.037,8.4907,11.679,6.9253,9.3957,7.0622,17.494,6.5438,13.209,8.1883,12.119,20.656,10.583,11.455,21.122,9.192,19.719,11.856,7.9822,16.053,8.8111,9.8539,10.824,13.698,14.374,15.847,8.2913,30.014,14.756,7.6462,5.6282,8.3834,25.799
18.963,17.394,15.35,11.471,22.751,16.799,4.7855,13.868,14.514,9.3617,4.9099,4.7896,6.1054,25.043,12.097,6.7226,9.5795,20.679,6.5369,7.2236,16.427,19.281,17.002,15.546,5.13,5.1568,13.887,14.408,11.641,8.0682,14.316,8.3435,15.139,8.0712,8.4847,20.098,11.568,6.3065,5.4037,6.5191,5.8773,11.509,7.4204,9.0181,19.221,7.7659,7.0414,15.476,19.891,16.912,24.363,15.828,8.1822,6.1813,9.0818,17.505,5.2,15.542,5.8846,16.309,13.962,9.5851,8.5667,8.15,4.981,8.1423,8.7307,8.2952,20.627,12.988,12.096,9.3592,13.415,13.289,7.4793,8.0143,9.2591,20.037,17.306,5.199,4.9154,4.3495,7.4954,5.0982,13.908,6.3177,22.901,25.708,6.6255,16.424,12.926,15.045,6.9574,8.3832,6.3509,17.952,4.8951,4.233,13.414,26.049,6.8118,9.0667,6.6868,4.2687,10.581,6.5504,7.6931,6.0399,20.92,6.8713,27.696,20.066,6.2705,7.2637,9.5472,6.5558,14.169,12.091,10.602,9.7234,6.7547,4.0921,11.494,8.1744,8.8864,15.795,8.2984,19.405
10.229,8.993,11.171,17.71,9.4417,13.011,13.565,7.584,13.378,10.824,7.859,8.8004,8.6814,11.398,14.504,6.3604,13.069,7.854,13.077,12.371,14.879,8.5029,15.404,12.499,12.918,13.516,8.7963,13.039,8.1998,15.684,11.413,7.8543,11.722,14.222,8.3424,10.742,9.2794,6.0481,10.651,9.3026,8.8835,14.805,10.776,11.899,9.4789,8.0842,15.344,9.0676,10.894,11.564,6.4816,6.7898,13.43,9.7164,11.222,10.14,12.576,14.837,11.012,8.3085,6.1654,10.379,12.086,16.208,12.355,12.05,9.8364,10.607,7.8348,12.004,13.225,10.234,12.167,12.741,10.221,9.0997,16.255,8.9069,16.22,9.3822,8.0513,10.843,12.81,8.7615,10.398,15.476,12.107,7.8594,9.1755,21.808,6.7812,6.5569,15.046,8.5316,13.869,9.8099,9.6446,8.8633,8.3092,11.74,8.4924,10.874,10.234,16.056,19.844,10.25,9.0341,9.4541,7.2085,10.708,8.0455,17.458,7.7043,9.4866,12.422,12.491,7.5194,13.567,17.481,10.015,14.203,9.1514,14.026,10.152,8.7425,8.5228,11.39,11.647
12.301,11.404,19.771,19.2,12.916,14.858,7.3238,15.211,19.653,8.346,8.3873,6.3513,8.2641,19.741,14.012,12.214,7.7939,9.9388,5.6373,13.592,16.315,13.014,8.3821,18.741,6.7221,21.523,19.926,6.9632,13.918,10.517,18.967,7.2504,10.096,7.2396,8.4963,15.581,13.103,7.1723,6.4465,6.947,9.1158,17.779,16.097,9.1271,13,11.241,9.2163,12.715,10.14,10.913,8.7088,8.5365,11.294,9.2269,8.2719,14.997,10.245,16.73,9.48,11.606,12.982,7.3257,8.9529,10.527,7.8458,12.375,6.0465,15.069,18.657,11.352,17.654,15.509,15.42,9.9309,10.167,6.8568,12.664,10.792,21.436,8.8751,12.19,11.588,5.3858,5.2891,12.589,15.186,8.3083,9.6696,9.3327,19.761,13.205,8.2233,7.6701,13.704,6.1784,21.332,16.694,9.3243,15.905,17.938,7.6302,12.342,10.721,6.0812,15.162,9.7467,12.432,11.682,12.623,10.89,20.276,10.92,12.375,12.173,8.4178,10.308,8.1617,14.239,10.255,8.3955,10.126,14.752,10.378,8.8167,17.003,7.3977,9.3258,13.084
16.221,10.422,21.989,7.1063,12.965,15.058,7.262,6.7109,14.216,5.1713,13.207,8.2432,6.8184,7.3439,19.306,6.7096,6.606,8.8148,4.627,8.8164,10.423,14.267,16.963,17.553,11.549,14.177,6.7295,7.323,11.144,12.983,12.004,6.4458,15.44,8.2749,7.7177,15.737,5.2641,5.1771,13.543,11.385,9.1368,14.178,13.419,15.815,20.378,11.403,5.5484,8.0652,13.232,8.0185,14.913,17.238,4.7163,7.2941,7.1972,8.7928,7.8732,7.1136,5.9093,9.4933,4.8487,6.7393,13.82,13.094,15.587,8.4902,9.0826,12.895,6.0506,11.316,9.0427,6.2581,15.182,9.3618,9.8761,11.205,5.1641,9.8091,7.8498,3.3553,5.1093,9.5843,8.363,10.604,6.495,14.588,6.2758,18.604,8.469,10.684,11.876,16.257,5.0713,10.72,5.7702,8.3431,7.9751,5.5567,4.7635,9.9377,4.6489,15.937,6.7003,6.3499,5.5905,7.8727,9.8856,16.11,7.1614,11.389,8.226,8.4934,10.549,5.1644,14.033,6.2893,12.059,6.1625,6.5242,6.6953,8.8667,6.317,10.991,12.097,11.432,18.037,8.602,17.436
20.541,7.0473,14.951,19.184,14.07,19.319,6.6416,11.939,13.857,11.462,15.794,9.1969,4.9786,20.526,21.482,8.3377,8.5012,17.224,11.304,8.7961,14.98,11.546,17.459,12.339,5.3523,15.565,13.362,12.31,15.269,9.1352,17.736,10.411,8.0719,5.6031,8.4265,18.118,14.39,5.9609,10.026,10.695,7.9091,19.581,11.884,16.461,9.0224,14.332,17.395,10.224,11.517,12.026,9.6823,7.917,11.776,13.724,8.2784,23.232,15.622,18.538,6.7658,8.7642,14.767,8.7754,8.8324,10.74,7.1834,11.529,15.655,14.9,28.744,13.486,24.621,15.621,20.662,9.4541,14.218,15.432,9.7516,21.557,18.734,13.617,7.5496,8.1506,12.709,12.63,16.305,12.539,11.188,9.397,16.133,15.533,13.703,11.453,12.139,9.2736,8.8757,13.523,9.6797,13.281,12.635,18.958,8.9198,8.9762,5.9721,12.066,13.364,8.5224,14.204,7.2371,13.872,8.4978,21.644,18.668,12.25,18.346,13.693,11.213,12.819,18.02,12.801,8.2527,12.662,12.912,9.3145,5.653,20.937,19.564,10.214,10.187
12.043,6.8189,13.451,5.7158,7.064,11.236,5.8165,4.7979,9.0028,8.949,8.8004,9.9618,10.44,5.9769,13.009,8.6893,6.3774,10.667,4.1827,6.461,6.3635,10.99,10.641,13.331,11.085,13.933,8.5951,6.7959,8.0101,10.329,11.291,5.1295,10.101,11.478,8.7365,10.976,8.9752,6.9436,9.4386,7.7204,7.2349,14.171,8.0609,12.241,11.948,5.7859,9.1386,6.3188,14.205,4.8458,7.2873,11.2,6.842,6.3046,6.3756,4.7484,7.3901,6.9675,8.7888,3.5141,5.7923,5.3973,8.9897,10.626,12.646,7.2021,8.6193,10.721,8.2306,7.4219,8.7447,10.448,8.276,10.315,11.081,10.478,5.54,7.8025,6.1812,3.3058,6.8421,6.74,5.1549,10.972,4.8034,7.3297,9.9834,18.477,14.721,6.5515,9.3974,7.846,5.4944,5.7466,3.9763,5.0188,9.344,3.8959,6.2765,7.2848,6.7476,13.204,8.6462,10.535,5.2603,6.0062,6.7457,12.435,8.4437,6.6521,6.1911,6.1158,6.8395,5.449,9.7108,3.8708,7.1583,6.0451,5.7355,5.5387,4.9475,6.1907,10.031,8.6988,6.7383,13,7.552,17.424
14.193,11.58,19.745,9.615,9.0399,16.951,11.586,6.7252,17.669,16.021,16.434,10.082,18.265,9.92,12.723,10.983,9.9523,9.6333,4.5085,14.255,14.429,8.9651,14.482,22.4,8.6397,9.6182,10.024,12.328,8.6371,16.095,16.858,16.177,14.796,16.219,12.647,16.403,18.01,9.7032,10.052,13.761,11.48,19.146,13.049,11.417,18.388,12.838,8.3032,9.9075,16.41,6.4998,16.948,15.832,13.458,10.149,10.041,8.571,14.099,6.7617,9.901,15.799,7.4334,7.0148,13.632,12.329,12.692,13.377,12.048,15.003,9.489,11.121,10.255,11.527,9.3171,9.7812,10.503,11.411,10.401,13.193,4.2393,4.9478,9.9177,13.401,11.484,14.803,8.687,15.826,17.138,18.055,15.207,6.8643,9.9085,18.368,6.9668,9.3847,6.239,9.7146,15.129,6.9755,12.142,19.691,12.583,20.492,9.2004,14.457,5.423,14.525,16.027,12.634,16.196,13.723,8.1971,14.199,10.702,8.6898,10.646,6.7889,12.242,6.1251,8.7699,6.2179,12.043,10.733,7.7476,7.1081,10.022,12.225,13.012,20.105
